"post_id","cmt_content","cmt_author","cmt_created_at","cmt_updated_at"
"궈노","@브라우니물어님

오 인스타도 봐주고 계신가요? 아이디가... 어찌 되시는지...

아엔이 아직 출시된지가 얼마 안되어서 그런지 보험료가 생각보다 엄청 쌉니다

전 대물 10억 들고도 63만원 냈거든요...

아엔 궁금하시면 한번 모셔드리겠습니다 ㅋㅋ","17811507","2022-12-27 17:41:11","2022-12-27 17:56:58"
"사대천왕2","스팅어 어떠신지요..차급을 높이셔서....","17811507","2022-12-27 17:31:01",""
"브라우니물어","@사대천왕2님 후보군에 잠시 빠진 것뿐이지 여전히 스팅어는 제 마음속에 남아있습니다.
우선 팰리가 있어서 제가 탈 출퇴근용으로는 크기를 너무 키우지 말자였거든요.
와이프가 적극 찬성하는 차량이 스팅어입니다.
와이프 입에서 국산차 기준 이야 멋있다. 저거 사! 라고 탄성이 나온 차량이 스팅어에요.
물론 저도 스팅어 적극 환영하는 차량입니다.
(이왕 후륜 하고 싶은데 장모님댁이 평창이라서 awd도 고려중입니다.)
와이프 저 모두 신차로는 초팅어, 중고로 빨팅어를 고려하고 있습니다.
후보군 외의 차량도 많이 언급해주시니 이거 또 혼란의 카오스군요.","17811507","2022-12-27 17:44:06",""
"sinchro","진짜 친한친구의 이야기라고 감정이입해서
말씀드리면 전 세대 다 비추천입니다.

후보군 모두 같은 컨셉의 FF이고,
N은 솔직히 1.6t에 비해 전륜구동의 단점이 더 부각됩니다.
토크스티어, 무거운 머리, 통통 튀는 엉덩이 등…
I30으로 가신다면 아방스에는 없는 ATCC, 더 짧은
휠베이스로 더 나은 운전재미와 옵션이 있지만
현재 타고계신 차량이 아반떼스포츠면 굳이…

전륜구동 차량을 정말 좋아하시고,
아반떼 스포츠가 오픈디프라 불만일정도로
운전하는 드라이버인 경우가 아니시라면
연식 적당히 된 F바디 320i 중고 추천드리고 싶습니다.
출력은 낮아도 정말 완성도 높은 차가 뭔지 느낄수 있거든요. 위에 언급된 차들이 더 빠르고 옵션도 많지만
뱃지 상관없이 스티어링을 돌리고, 가-감속하는 등 차를 핸들링하는 감각은 경험해볼만 합니다
제 주변에 타는 친구들이 몇명 있는데 잔고장도 없고요.
부담되는 부분이 있으시다면 전 스팅어나 G70 2.0도 좋으니 다른 구동방식 경험해 보시는걸 추천드립니다…","17811507","2022-12-27 17:33:27","2022-12-27 17:35:42"
"브라우니물어","@Hithitit님 i30은 역시 아방스면 굳이이군요.
독3사에서는 BMW>아우디>벤츠 순으로 좋아합니다.
물론 운전해본 건 아니고, 지인의 차량에 동승해본 게 전부이지만 소위 핸들링이라는 부분은 제가 좋아하는 순으로 만족도가 높았고, 벤츠는 아직 저에겐 내외부가 화려한 차량으로 다가옵니다.
중고 3시리즈도 고려해보았습니다. 320, 330이 한 때 주력 검색어이었죠.
이왕이면 G바디이지만... 감가 생각하면 F바디이고, 디자인은 두 세대 모두 좋아하니 다행이네요.
3시리즈 중고도 다시 한 번 생각해봐야겠네요. 말씀처럼 후륜구동도 고민해보겠습니다.
저도 경험이라는 걸 중요시 생각하는지라, 경험해보시라는 말씀이 너무 감사합니다.","17811507","2022-12-27 17:51:36",""
"Luke","저는 죽을 때까지 아방스dct....

G70 fl 2.0으로 넘어가고 싶은데 이미 집에 차가 2대인 상황이라 결심이 잘 안서네요ㅠㅠ


아, 참고로 아반떼N 추천 드립니다.","17811507","2022-12-27 17:36:36","2022-12-27 17:37:24"
"브라우니물어","@Luke님 밑에도 죽을때까지 아방스짤이 주루룩...
이러면 아스 놓기 힘들어지곘는데요? ㅎㅎ
저는 g70만큼은 이왕 중고라면 3.3으로 하고싶어요. 생각해보면 팰리 3.8과 함께 6기통 2대 ㅎㄷㄷ하긴 하네요.
2대여도 기변이면 나쁘지 않은걸요?","17811507","2022-12-28 16:08:37",""
"앵베르","저도 죽을때까지 아방스 수동...!

지금 5년 14만째 타고있는데 다행히도(?) 아직도 차가 넘 맘에 듭니다

4,5년 후에도 아N 수동 팔아줬으면 좋겠습니다 ㅠㅠ

저는 아N에 한표요!","17811507","2022-12-27 17:43:16",""
"브라우니물어","@앵베르님 댓글 짤이 많아져서 정 때문에라도 아스를 더 타야할 것만 같습니다. ㅎㅎㅎ
저도 아직 차는 만족해요! 더군다나 실버색상이라 공도에서 2번 정도 본 게 전부라 유니크함이 좋아요.
아스 분들께서는 아엔 많이 넘어가니 저도 동참하게 된다면 입당글 올려보겠습니다. 의견 감사해요.","17811507","2022-12-28 16:10:41",""
"양지터널","금리가 미챳습니다 .
이탈하지 마십시요 .
최소 제 16년식 아방스 보다는 새차 아닙니까 ..
아반떼N 에 꽂히지 마세요 ..
그시대의 N이 지금 타고 계신 아방스 입니다 .
GR86 / 골프GTi 저를 현혹하는 명기들은 많으나
(저는 핸들링이 좋은차를 좋아합니다.)

저는 아마도 죽을때 까지 아방스 를 탈것같고,
살다가 여유가 생기면 가솔린 대배기량 웨건 하나 기추 할려고하고 있습니다.","17811507","2022-12-27 17:46:21","2022-12-27 20:30:51"
"브라우니물어","@양지터널님 고금리시대에 차를 바꾸는 건 욕심과 낭비라고 생각하고 있습니다. 그래서 더더욱 신중히... 자금이 허락된다면 고민이 안 될 테지만요.
그 시대의 N이 아방스라고 말씀해주시니 체감이 확 되네요. 말씀처럼 저는 N을 타고 있네요.
양지터널님의 이전 글 기억합니다! 모비스 부품 확보해두신거요.
차를 오래탈 생각이라면 저도 진작에 드래곤볼 모아둘 거 같습니다.
아방스는 10년 뒤에 봐도 디자인이 멋져서 차 좋아하는 분들 사이에서는 관심 차종이 될 것 같습니다.","17811507","2022-12-28 16:15:15",""
"하늘목장","저도 아스랑 G30... 두대 같이 모는 입장에서 아스는 아마 죽을때 까지 가져갈 것 같습니다

G30사기전에 사실 고민한게 스팅어(에서부터 시작이죠 사실) 인데

감가먹은 스팅어가 오히려 좋지 않을까 생각됩니다,

급...이란게 있고 스팅어(≒g70이죠?) 대신 g70 많이 시승해본 입장에서

중고로 가져오기 적당한 듯 합니다.","17811507","2022-12-27 17:53:07",""
"브라우니물어","@님 굴당에 올려주신 글(사진) 기억하고 있어요. 스팅어3.3 g70 3.3 중고, 3,5시리즈 30i로 기변하고 싶기도 합니다. 생각은 스팅어부터 시작하셨지만, 실제로 g70을 더 많이 타보신 상황에선 어느 차량이 더 괜찮으시던가요?
아스 타시는 분들께서는 만족도가 높으신가봐요. 말씀처럼 계속 타겠다는 의견이 많으시네요.
이 가격에 이 성능은 이 차량뿐이라 그런 걸까요? ㅎㅎ
메모로 아스 차주분들 해두었기에 연달아 아스 분들의 댓글을 보고 나니 차라리 배기 튜닝해서 아스 생명 연장을 더 해볼까도 싶네요.","17811507","2022-12-28 16:21:03",""
"하늘목장","@브라우니물어님

우선 제가 주로 타는차량은 g30 530i xdrive 입니다.

스팅어에서 그돈씨 하다보니 g30 타고 있어요....

동기차가 g70 3.3T RWD여서 많이 타보았습니다. 스팅어는 여행가서 렌트 잠깐 해 보았구요.

거동자체는 g70이 좀 더 스포티 합니다. 그리고 3.3T기준 3시리즈 고성능 모델에 가까운 느낌인데

코너탈출시 오버 느낌이 납니다. 후륜인데 사륜인가 싶은데 후륜인,... 후륜 덜 같은 뭔가 묘한느낌...


g70/스팅어 자체는 비슷한 차라고 생각을 하기때문에, 이 두 차에서는 결국 차 크기가 좀 더 큰 차이가 나지않을까 싶습니다

고급감은 역시 제네시스가 좋지만

승차감은...역시 뒷자리 때문이라도 GT인 스팅어가 훨씬 좋았습니다.

가족+짐 까지 생각하시면야 스팅어가 낫다고 봅니다 (여담으로 이번 한정판 외관 이쁘더라구요)


아스랑 g30을 타보면 둘 다 재밌는 차인데 제가 일단 한계 거동을 잘 하지도 않고
올해 BMW 드라이빙센터가서 M Drift 1까지 이수하니까 제가 타던건 타던거도 아니었더라구요
근데 사실 Drift 1까지 하는건 트랙수준이긴한데...ㅋㅋ


일반인 시각에서
530i xd는 bmw 자체가 주는 드라이빙성향이 있고 (동가격대 e300/g80 스포츠 보다는 확실히 젊고 스포티합니다)
4륜이 주는 묘한 안정감이 있습니다. 아시죠. 후륜은 뒤에서 밀어주고 전륜은 끌어주는 4륜은 확밀어주는 느낌

아스 중저속에서 재밌습니다.
재밌다는게 주관적이긴한데, 밟으면 잘나가고 경쾌하게 나가고 잘서고 잘돌고 하는 SuperNormal이 정말 맞는 캐치프레이즈라고 생각합니다
사실 아스 탈땐 모르는데 중간에 g30 타다 다시 오면 시끄럽긴 하더라구요 ㅋㅋ

반대로 g70은 중고속에서 재밌더라구요
저속보다는 고속에서 잘 나가니까... 아스는 1.6T라 80근처부터 서서히 올라가는데 + 터보렉
g70 3.3T 는 출력이 좋아서 100초반까지 시원시원하게 올라갑니다

아 풀악셀은 또 g70 n3.3T rwd랑 g30 2.0T xdrive 랑 큰차이 안나던게, 4륜이 확실히 올트랙션걸고 끌어주니까 출력이 낮아도 비비더군요","17811507","2022-12-30 09:18:09",""
"하늘목장","@브라우니물어님

주저리 주저리 많았는데.,....
제가 볼때 핵심 몇자 더 적자면

1. i30이 가성비는 좋습니다 저도 AD스포츠랑 고민했는데, 주행보조가 i30은 풀옵으로 가면 다 있어서... 1세대 HDA긴 해도 있을거 다있고
오픈파일럿도 설치가능하거든요

2. g70을 고민하실거면 저는 차라리 스팅어를 추천드립니다.
기본성향은 비슷한데 장거리 + 뒷자리 탑승객을 생각하면 역시 스팅어가 낫습니다

3. 근데 g70까지 생각하시고 + 장거리 라면 모3 중고도 한번 고민해보세요
모3 중고가 요즘 슬슬 떨어지던데, 제가 모3 처음탔을때 느낀게 그 아스 첨 탔을때랑 다른느낌으로 재밌다고 느꼈거든요
+ 장거리면 아직 전기차 출퇴근 할인도 있어서... 회사밥이 있고 충전환경이 안거슬릴거같으면 충분히 재밌게 타실 수 있을 것 같습니다.

4. bmw 좋은차긴한데 타다보면 다 비슷합니다 . 물론 계속타도 한결같은게 좋은차인가 하면 ... 당연한데 그럼 아스도 한결같잖아요?
살짝 돈올려서 테슬라도 추천드립니다.","17811507","2022-12-30 09:19:36",""
"브라우니물어","하늘목장님// 자세한 댓글 감사드립니다.
모델3 말씀해주셔서 중고 매물도 보고 있고, 유투브로 어떤지 보고 있습니다.
한동안 모델3,Y 나오면서 잠깐 관심이 있어서 하남 스타필드도 가보고, 시승기도 보았지만 싯가로 내려올 기미가 없는 가격 때문에 포기하고 잊고 지내던 차량들이에요.
3보다는 이왕이면 Y 하고 싶지만 현실적인건 3이더군요.
덕분에 타 전기차량들도 기웃거리고 있습니다.
아직 마음 속에는 많은 분들께서 비추하시는, 옆그레이드라 하시는 i30을 염두하고 있긴 합니다. 1번 말씀대로 가성비가 좋아요. 추가금이 많이 들지 않고 기능이 많아지는 점, 그리고 소소하게 순정 배기 소리가 더 예쁜 점입니다.
IG초기형 하브를 아버지가 타고 계신데, 스마트키 모양이 같아서 요즘 차 느낌 나고, 동등한 수준의 HDA도 있고요.(3-5년 동안에는 1세대 HDA도 충분하다고 생각합니다.)
장거리를 많이 뛰는 입장에선 일반 크루즈보다는 확실히 운전 피로도를 낮춰주는 좋은 기능인 것 같습니다.
오픈파일럿은 테슬라의 그것과 비슷한 걸로 생각되는데 이거는 좀 찾아봐야겠습니다.
*i30에만 가능하다고 봐야하는거겠죠? 왠지 느낌상 개발하는 업체?에서 해당 차량을 대상으로 연구 진행이 하는 것으로 생각되네요.
답변 다시 한 번 감사드립니다.
530 기변하고픈 차량입니다. 안전운전하세요!","17811507","2022-12-31 17:38:07",""
"리에르","아방스 따시는 분들이 아반뗀으로 못가는 이유가 아반테 팔고 다시 아반테는 좀 아니지 않나라는거라더군요;; 그래서 스팅어는 어떠신가요?
/Vollago","17811507","2022-12-27 18:01:36",""
"브라우니물어","@리에르님 고민글처럼 저는 생각도 못 했던 부분인데, 와이프가 아반떼에서 아반떼라고 알려주게 되어서 그 때 알아차렸습니다.
굴당에선 스팅어만큼 인기 있는 차량은 없죠! 스팅어도 충분히 고민하고 있습니다. 다만 빨강색이냐 초록색이냐에 대한 색상 고민이 걸림돌입니다.
의견 감사합니다.","17811507","2022-12-28 16:22:49",""
"딥크로마블루","저랑 비슷한 성향이신것 같아요 제 추천은 스팅어2.5후륜입니다. 그다음은 320i.
g70 2.0, i30n라인은 목록에서 지우셔도됩니다(크게 업글느낌 못받아요)
아방n은 타본적이 없어서..","17811507","2022-12-27 18:04:41","2022-12-27 18:07:27"
"브라우니물어","@딥크로마블루님 닉네임부터 반갑네요. 2.0T의 아쉬움을 달래고 2.5T 등장은 참 좋은 것 같습니다.
304마력으로 300이란 숫자를 넘기기도 하고 3.3T의 부담스런 성능에 대해 대안점으로도 충분하고요.
빡세게 타는 거 아니면 올라운더 성격은 2.5가 더 맞다는 의견도 들은 적이 있습니다.
스팅어는 3.3 가변배기를 넣어줬음에도 배기 소리가 작은 게 아쉽습니다.
원래 순정 좋아하는 저로서는 (아반떼 튜닝 없어요.) 스팅어만큼은 배기 튜닝해서 타보고 싶더라고요. 디자인에 대한 배려랄까요? ㅎㅎ","17811507","2022-12-28 16:27:24","2022-12-28 16:27:52"
"Digi","아N가시면 후회하실듯..한데요
마음으로는 이건 아방스가 아니야 출력도 좋아
빠방빠방 팝콘도 터지는 차야 하겠지만
결국 아반떼네 끗 할 가능성이 더 큽니다.

같은 돈을 주더라도 차를 완전 다른걸로 바꾸세요
같은 차에 그레이드 올리는건 체갘한계가 금방 옵니다.","17811507","2022-12-27 18:06:00",""
"브라우니물어","@Digi님 냉철한 분석이신데요? ㅎㅎ 너무 맞는 말씀이십니다. 저도 그렇게 생각을 해보았기에 고민 끝에 글을 올리게 되었습니다.
댓글이 어느정도 정리되면 쭉 다시 정독해보면서 생각을 정리해볼까 합니다.
지금은 차급 올리기 방향으로 바뀌는 거 같아요. (후륜+스포티함)","17811507","2022-12-28 16:30:52",""
"ev6i30pdnline","후보 차량들 보아하니, 일반 세단이나 SUV는 아닌 것 같군요. 저라면 상태 괜찮은 스팅어 2.5, 3.3 갑니다.","17811507","2022-12-27 18:10:35",""
"브라우니물어","@삼규아빠님 아버지께 물려받은 첫 차가 액티언이었습니다. 이후에 LF소나타 잠깐 타다가 아스로 왔습니다. 운전을 좋아하게 되면서 자연스레 운전에 대한 재미를 추구하게 되다 보니 세단파가 되었습니다.
와이프가 suv파라서 베뉴에서 팰리로 오게 되면서 세단/suv 2대로 굴리기로 합의했습니다.
2순위가 스팅어였기 때문에 충분히 고민해 보겠습니다. 감사합니다.","17811507","2022-12-28 16:33:26",""
"ev6i30pdnline","@브라우니물어님 전 결혼 후 차량 조합이
그랜저tg-마티즈,아반떼md / YF쏘나타 하이브리드-아반떼md / 더뉴맥스크루즈-아반떼md,더뉴모닝,i30n라인 수동/ EV6-i30n라인 수동 조합입니다.

애들이 커갈수록 점점 더 편안한 세단이 그리워지네요. EV6를 사지 않았다면 G80 또는 그랜저 신형-i30n라인 조합이었을 것 같습니다.","17811507","2022-12-28 20:31:09",""
"브라우니물어","삼규아빠님// 아삼공 엔라인은 수동이라서 계속 타고 계신가봅니다. 아삼공엔라인을 산다면 와이프도 편하게 탈 수 있는 dct 모델을 사지 않을까 싶습니다.
와이프는 대형 먼허까지 땄는데 수동은 싫다고 하더군요.
물론 저도 수동 고자라 연습을 해야하지만요. ㅎㅎㅎ
이 참에 불편해도? 수동 찬스도 엿보고 있습니다.
시간이 되신다면, 아삼공 타시면서 만족/불만족하신 부분에 대해서 간략히 의견을 듣고 싶습니다.
여담이지만 아삼공엔라인 순정 배기소리도 꽤 크고 이쁘더라고요.","17811507","2022-12-31 17:47:26",""
"NIKKOR","전 스팅어 추천 드립니다","17811507","2022-12-27 18:34:44",""
"브라우니물어","@님 70보다는 스팅어에 더 애정이 가기 떄문에 충분히 고려해보겠습니다. 이참에 트리뷰트에디션이나 3.3 gt 등급 신차로 가볼까봐요. ㅎㅎㅎ 왠지 가성비로 중고 가겠지만요.","17811507","2022-12-28 16:34:43",""
"NIKKOR","@브라우니물어님 가성비로 3.3 기아로고 아닌 E앰블럼 있는걸로 사시면 최고죠 ㅋ","17811507","2022-12-28 16:35:36",""
"전자치킨","아반뗴 스포츠 좋은차입니다. 언더성향에 뉴트럴아웃느낌.. 피드백도 적당히 주고.. 원메이크 카로도 되는것보면..
저는 반대로.. 5미터 넘는차들만 타다가.. i30 타니까.. 경쾌함이 무엇인지 알게됬습니다만..
그래도 경쾌함보다.. 늘 GT 성향으로 차를 타다보니.. 저에게는 그다지 맞지않는옷같습니다.
하지만 불편함으로 오지는않고, 이정도면 충분히 만족스럽게 즐기면서 타고있습니다.
i30 방에서보면.. FD GD PD 모두 경험하신분도있고, PD만 3대 타신분도 있는데..
해치백이 주는 그 매력이있습니다. i30 제조관련분과 이야기도 몇번나누어보면
풀프라이스로 사도 충분히 매력있는 그 차였습니다. 애초에 출시도 쏘나타 급의 실내로 나왔으니까요.

저도 제일 처음에는.. 렉서스 RC 쿠페를 생각중이였는데 ㅎㅎ
추후에.. BMW M340i 로 다시 내려오고.. 통장 장고를보니..
G70 3.3t 정도여도 충분하구나 싶었습니다..
이후에.. 스팅어 관련되서 뒷자리도 앉어보고하니..
조금더 낫네.. 로고만빼면 이게 더 상위차 같다라는생각을했습니다.
어지저찌해서.. 아우디 TT랑.. 골프 GTI 까지 시승해봤지만..
결국 머리속에남는건 해치백은 한번 타봐야지 였습니다..

추후에 어떤차로 또 갈지는 모르겠지만..

경쾌함을따르는 와인딩을 하신다면 i30 엔라인
소리와 운전의 즐거움 코너의 악동이지만 해치백대비 약간은 둔중함을주는 아반뗴 N
넉넉한 출력과, 가끔 뻥뚤린도로에서 시원한 가속을 원한다면.. 2.5T 스팅어
고급감과, 브랜드 벨류를 원하신다면.. G70 3.3t or M340i 정도가 갈릴것같습니다.

솔직히 가격적인 측면을봐도.. 아삼공은 1500~2000대 인데..
이정도면.. 벨로스터 N 도 보이는 가격대이긴합니다.
거기다가. 신차로넘어가면.. 중고 아삼공 두대가격이 아반뗴 N 이고..
거기에 천마넌 더 얹어야.. 스팅어 스타팅가격..
풀옵션은 거의 6천에 육박하니.. 잘 고민하셔서 좋은차량 경험하시길바랍니다 ㅎㅎ","17811507","2022-12-27 18:55:57","2022-12-27 18:56:27"
"브라우니물어","@전자치킨님 아삼공 중고가격을 보고나서는 오히려 접근성이 더 좋다는 생각에 기뻤습니다.
아스 대차하고 최소한의 비용으로 업글하는 느낌이었기 때문에요.
저도 언젠가는 해치백은 타봐야지라고 생각하기 때문에 연비 고려해서 TDI도 알아보러 가게 되었습니다.
아스 신차 구매할 때 해치백을 좋아했기에 고민하다 방향을 튼 게 몇 년 뒤 이렇게 고민글까지 쓰게 되었네요.
벨앤 중고 가격대가 겹치기에 이왕이면 벨앤을 외쳤지만 와이프의 반대로 그나마 아삼공이라도 붙잡을 수 있어서 좋네요.
아삼공 순정 배기 은근 좋더라고요? 튜닝 안 해도 될 정도로요. 제 차는 너무 조용해요.
전자치킨님의 글을 기억하기 때문에 아삼공 대리만족을 할 수 있어서 좋았습니다.
스팅어는 중고와 새차의 가격차가 너무 벌어지기 때문에 오래 탈 생각이면 신차, 몇 년만 탈 생각이라면 중고로 접근할 생각입니다.
좋은 의견 길게 적어주셔서 감사드립니다.","17811507","2022-12-28 16:53:10",""
"전자치킨","@브라우니물어님 개인적으로 공간이 중요치 않으신다면 ㅎㅎ G70 FL 보시고 중고도 갠찮을것같습니다. 제가 2020 G70 시승하고나서.. 이차를 샀어야해 하고 후회를 했긴했습니다 ㅋㅋ.. 베이지.. 상태좋은녀석 중고로 줍줍하면 최고의 선택이지 않을까합니다.","17811507","2022-12-28 18:50:16",""
"아마티","9만 키로가 되도록 자동세차를 안돌리셨다구요??? 차를 매우 아끼셨나 봅니다 ㅠㅠ","17811507","2022-12-27 18:57:38",""
"브라우니물어","@아마티님 그렇다고 득광할 정도로 하진 않았습니다. ㅎㅎㅎ 내외부 남들 보기에 창피하지 않을 만큼까지만 관리했습니다.
깔끔한 스타일이라서 내부에는 어떠한 것도 설치하는 걸 싫어하는 성격이라 (흔히 하는 대시보드 반사 패드 등) 지인분들이 차를 탈 때마다 깨끗하게 잘 탄다고 칭찬을 해주시기도 했습니다.","17811507","2022-12-28 16:56:06",""
"하지여리","실버 아스에서 넘어 가시는군요!? 좋은 차 많지만 가족의 평화를 위해 와이프님 의견과 같이 빨팅어 / 초팅어로 가시죠!?","17811507","2022-12-27 19:53:07",""
"브라우니물어","@하지여리님 결혼 전엔 제가 왕이었는데, 어째 결혼하고 나니 왕이프로 변신해 있더라고요. 실버 아스를 계속 갖고 싶어서 기추 이야기 꺼냈다가 된통 혼났기 때문에, 실버 아스를 동생 주지 않는 이상은 기변하게 되면 영영 떠나 보내야 할 것 같습니다. 그래서 아쉬움이 더 크네요.
차라리 순정파인데 하는 수 없이 아스 배기 튜닝하고 몇 년 더 생명 연장해버릴까도 생각하고 있습니다.
빨팅어는 무조건 중고, 초팅어는 무조건 신차로 갈 생각입니다. ㅎㅎㅎ
아스처럼 스팅어에도 순정 스포일러 있어야 합니다.ㅎㅎ","17811507","2022-12-28 16:58:22","2022-12-28 16:58:38"
"sonmingo","음...제가 벨n,스팅어,아n 타본 경험으로는...
주행보조는 스팅어 승. / 주행재미는 아n,벨n 승. 입니다
엔진,미션 반응은 스팅어는 확실히 gt성향이고요 아n,벨n은 완전 펀카입니다

근데 연 주행거리가...............엄청 나시네요...
(제 차량 아n) 22년5월9일에 출고해서 오늘자 22.12.27 마이클기준
연비11.3키로 / 주행거리21,000키로 / 주유금액 3,626,000원(고급유) 입니다
마이클에 아n 연비평균이 9.3키로인걸 감안하셔야 하고요^^

일단 페리 아n에 주행보조 어떻게 될지 확인 후, 고민한번 해보셔요 ^^","17811507","2022-12-27 20:18:40","2022-12-27 20:19:10"
"브라우니물어","@드ㄹㅏ이브님 음성군민 드라이브님. ㅎㅎ 안녕하세요? 의견 감사합니다.
이전 차량 역사는 몰랐습니다. 산증인?이 여기 계셨군요??!!
의견 참고하겠습니다.
장거리가 많아서 gt 성향이 무엇인가에 대한 궁금증도 컸습니다. 그래서 자연스레 머스탱, 카마로, 스팅어도 접근하게 되었고요,
주행거리는 평균보다 높은 건 맞지만 굴당에 더 많이 운행하시는 분들도 계시기에... ㅎㅎ
드라이브님도 만만치 않으신걸요?
아반떼에 고급유 넣으면서 행복했습니다.
유류비는 회사 출퇴근 지원금 덕분도 있지만 그렇다고 지원금을 넉넉하게 주지 않아 타이트했지만서도 운전하는 만큼은 즐겁게 다니고 싶었기 때문에 저에게 투자하는 걸로 생각했습니다.
아N이나 스팅어 기변하면 다시 고급유 넣는다고 와이프한테 선포했습니다.
혁도 근처에서는 고급유 관리가 은근 힘들더라고요. 다행히 청주가 근무지라 자주 가던 고급유 맛집이 있어서 다행이었습니다.
음성에 고급유 맛집 유명한 곳은 여기서는 너무 멀어서 아쉽더라고요.
주행재미, 주행보조 관점으로 갈리는 의견을 남겨주시니 정보를 좀 더 습득해봐야겠습니다.","17811507","2022-12-28 17:06:41","2022-12-28 17:07:49"
"Panthers","아방스 팔고 굳이 아반뗀?
애매하게 옆그레이드인 i30-벨 엔?

이런 저런 생각이 많아지면 고민이 깊어지게 마련입니다. 그냥 끌리는 대로 가셔야죠.

참고로 해치백 성애자는 디자인 요소가 가장 우선 되어야 할 것입니다. ㅎㅎㅎ
(현실에 타협할 생각이라면 지금 타는 아방스에서 갈아탈 이유가 없는 것이고요. 현실적으로 갈아탈 이유가 없,,,,)

그럼에도 불구하고, 신차로는 사지 않는 편이 좋지 않겠나 하는 생각입니다.
(즉, 최소한 아방N도 중고로 비교해보시는 게 맞겠단 의견,,)","17811507","2022-12-27 20:34:11","2022-12-27 20:34:33"
"브라우니물어","@Panthers님 생각이 많아지니 고민이 깊어지고, 연말까지도 생각에 사로 잠기게 되어 고민글을 올리게 되었습니다.
덕분에 굴당분들의 많은 의견으로 생각을 좀 더 정리할 수 있어서 기쁩니다.
감사드립니다.
저는 해치백 디자인이 너무 예쁜데 와이프는 왜 싫어한다는지... 아쉬울 따름입니다.
주행거리가 많아서 보증 도래 문제 때문에 운행 패턴이 바뀌지 않는 이상 중고차로 접근하겠다고 와이프랑 협의했습니다.
와이프도 그게 낫겠다 생각해주더라고요.
핸드폰도 자주 바꾸는 편이라서 차량도 자주 바꾸고 싶지만 현실적으로 어려운 일이니, 차량은 3-5년 주기로 바꾼다 치면 중고차로 접근하는 게 적절하겠더라고요.
다양한 차량을 경헙해보고 싶습니다.
안 그래도 중고 아N도 가격이 꽤 많이 내려왔더라고요.","17811507","2022-12-28 17:12:06",""
"데이타탕","좀 더 타세요....딱히 차이 없어요....한 세대 더 있다가 사세요....","17811507","2022-12-27 21:53:40",""
"브라우니물어","@데이타탕님 고민하는 차량은 큰 차이가 없다는 말씀이시군요. 급을 올리지 않는 이상은 합리적인 소비가 안 되겠군요. 의견 감사합니다.
더 타기 위해선 차량에 다시 애정을 가져야 하고... 마음을 다시 잡든가 해야겠어요. ㅎㅎ
뭔가 감성이 부족한 거 때문에 기변을 원하는 거라면 순정을 바라던 저로서는 실험적으로 배기 튜닝을 해서 타보고 이게 맞는건지 확인해보는 방법도 있겠네요.","17811507","2022-12-28 17:14:57",""
"어메이징","결재받기 쉬운 차로 오시죠ㅎㅎㅎ","17811507","2022-12-27 22:08:57",""
"브라우니물어","@어메이징님 빨팅어/초팅어 아니면 스팅어는 생각하고 있지 않습니다!!","17811507","2022-12-28 17:16:13",""
"schneiderweisse","아스 타다 아반떼N 타는 사람으로서 말립니다
스팅어나 G70 중고로 가십시오
i30은 너무 옆그레이드고 아반떼N은 서킷 안갈거면 차값이 아깝습니다","17811507","2022-12-27 22:43:03",""
"브라우니물어","@schneiderweisse님 인스타 팔로우도 해둬서 가끔 찾아뵙고 있습니다. 대학교 동문 후배이시기도 하고요. 의견 감사합니다.
아스에서 아엔의 기변은 많이들 말리시는 분위기네요. 참고하겠습니다.","17811507","2022-12-28 17:17:56",""
"Barbell_martini","긴 글이었지만 초반 읽어보니 질린게 맞는 것 같네요.
모든 취미가 그렇듯 결국 만족감을 주는건 고급 모델입니다...
비슷한 옆그레이드 해도 얼마 안갈겁니다..돈을 더 써서 비싼 놈으로 선택해야 한동안 고쳐진 듯 지낼 수 있습니다 ㅋ","17811507","2022-12-28 08:51:01",""
"브라우니물어","@[Valentine]님 질렸다고 하면서도 마음 한 켠에는 아닌가 봅니다.
아니면 제 스스로가 부정하는 걸 수도 있고요.
아무래도 급을 올려야 할 것 같습니다. 많은 분들의 의견을 충분히 고려해보고 합리적인 소비를 해보겠습니다.
감사드립니다.","17811507","2022-12-28 17:19:07","2022-12-28 17:19:36"
"Vernix","저도 예전에 출퇴근으로 레이 타다가 출퇴근차 고민을 아래와 같이 했었습니다.
1. 성능을 대폭 강화 - 중고로 A45, M2, M4 등등 (카마로SS도 고려)
2. 브랜드 강화 + 유명한(?) 기본기 느껴보기 - 320d, 320i, 330i 등등
3. 저렴한 펀카 - 천만원 내외의 구형 BMW, 골프GTI , 인피니티 G35/G37 등
그러다가 인피니티 G35로 정했었내요. (후륜에 300마력 넘고 당시에도 저렴한 입문 가격)","17811507","2022-12-28 10:35:54",""
"브라우니물어","@Vernix님 일본계 회사 덕분에 밥 벌어먹고 다니고 있는데, 요즘 시기상...ㅠㅠㅠ
G35 차량은 어떠신가요? 후기가 궁금하네요.
저렴하지 않지만 저렴해 보이는 펀카로 마쯔다 mx5도 생각해보았습니다. 그런데 가격이 너무 올랐어요... 와이프는 왜 일본차냐 그러고... 이 카데고리로 접근할 수 있는 유일한 차량인데 말이죠 ㅠㅠ
저도 1.2.3번과 같이 카데고리를 분류해보고 소거법으로 적당한 차량이 무엇인지 고민해봐야겠습니다.","17811507","2022-12-28 17:23:31",""
